2021-08-16 13:00:24,18.9
2021-08-16 13:01:11,19.0
2021-08-16 13:01:21,19.1
2021-08-16 13:02:33,19.2
2021-08-16 13:02:34,19.1
2021-08-16 13:02:35,19.2
2021-08-16 13:02:35,19.2
2021-08-16 13:02:35,19.2
2021-08-16 13:02:36,19.2
2021-08-16 13:02:36,19.2
2021-08-16 13:02:37,19.2
2021-08-16 13:02:37,19.2
2021-08-16 13:02:37,19.1
2021-08-16 13:02:38,19.1
2021-08-16 13:02:38,19.2
2021-08-16 13:02:39,19.2
2021-08-16 13:02:39,19.2
2021-08-16 13:02:39,18.9
2021-08-16 13:02:40,18.9
2021-08-16 13:02:40,19.0
2021-08-16 13:02:40,19.0
2021-08-16 13:02:41,19.0
2021-08-16 13:02:41,19.0
2021-08-16 13:02:42,19.0
2021-08-16 13:02:42,19.0
2021-08-16 13:02:43,19.0
2021-08-16 13:02:43,19.0
2021-08-16 13:02:43,19.0
2021-08-16 13:02:44,19.0
2021-08-16 13:02:44,19.0
2021-08-16 13:02:44,19.0
2021-08-16 13:02:45,19.0
2021-08-16 13:02:45,19.0
2021-08-16 13:02:46,19.0
2021-08-16 13:02:46,19.0
2021-08-16 13:02:46,19.0
2021-08-16 13:02:47,19.0
2021-08-16 13:02:47,19.0
2021-08-16 13:02:48,19.0
2021-08-16 13:02:48,19.0
2021-08-16 13:02:48,19.0
2021-08-16 13:02:49,19.0
2021-08-16 13:02:49,19.0
2021-08-16 13:02:50,19.0
2021-08-16 13:02:50,19.0
2021-08-16 13:02:50,19.0
2021-08-16 13:02:51,19.3
2021-08-16 13:02:51,19.3
2021-08-16 13:02:52,19.3
2021-08-16 13:02:52,19.3
2021-08-16 13:02:52,19.3
2021-08-16 13:02:53,19.3
2021-08-16 13:02:53,19.3
2021-08-16 13:17:39,16.5
2021-08-16 13:17:40,16.8
2021-08-16 13:17:41,18.2
2021-08-16 13:17:42,18.2
2021-08-16 13:17:43,18.2
2021-08-16 13:17:43,18.1
2021-08-16 13:17:44,18.1
2021-08-16 13:17:44,18.1
2021-08-16 13:17:45,18.1
2021-08-16 13:17:46,18.2
2021-08-16 13:17:46,18.2
2021-08-16 13:17:47,18.2
2021-08-16 13:17:48,18.3
2021-08-16 13:17:48,18.3
2021-08-16 13:17:49,18.3
2021-08-16 13:17:50,18.3
2021-08-16 13:17:50,18.3
2021-08-16 13:17:51,18.4
2021-08-16 13:17:52,18.4
2021-08-16 13:17:54,18.0
2021-08-16 13:17:55,18.2
2021-08-16 13:17:56,18.2
2021-08-16 13:17:57,18.2
2021-08-16 13:17:58,18.2
2021-08-16 13:17:59,18.2
2021-08-16 13:18:00,18.2
2021-08-16 13:18:00,18.2
2021-08-16 13:18:01,18.2
2021-08-16 13:18:01,18.3
2021-08-16 13:18:02,18.3
2021-08-16 13:18:03,18.3
2021-08-16 13:18:03,18.3
2021-08-16 13:18:04,18.3
2021-08-16 13:18:05,18.4
2021-08-16 13:18:05,18.4
2021-08-16 13:18:06,18.4
2021-08-16 13:18:06,18.4
2021-08-16 13:18:08,18.6
2021-08-16 13:18:08,18.6
2021-08-16 13:18:09,18.6
2021-08-16 13:18:11,18.6
2021-08-16 13:18:12,18.6
2021-08-16 13:18:12,18.6
2021-08-16 13:18:13,18.6
2021-08-16 13:18:14,18.6
2021-08-16 13:18:14,18.5
2021-08-16 13:18:15,18.5
2021-08-16 13:18:16,18.6
2021-08-16 13:18:17,18.6
2021-08-16 13:18:17,18.5
2021-08-16 13:18:18,18.5
2021-08-16 13:18:18,18.5
2021-08-16 13:18:19,18.6
2021-08-16 13:18:20,18.6
2021-08-16 13:18:20,18.5
2021-08-16 13:18:21,18.5
2021-08-16 13:18:21,18.5
2021-08-16 13:18:22,18.6
2021-08-16 13:18:22,18.6
2021-08-16 13:18:23,18.6
2021-08-16 13:18:23,18.6
2021-08-16 13:18:24,18.6
2021-08-16 13:18:25,18.6
2021-08-16 13:18:25,18.6
2021-08-16 13:18:26,18.6
2021-08-16 13:18:26,18.7
2021-08-16 13:18:27,19.0
2021-08-16 13:18:28,18.6
2021-08-16 13:18:29,19.8
2021-08-16 13:18:30,20.1
2021-08-16 13:18:31,20.1
2021-08-16 13:18:31,20.1
2021-08-16 13:18:32,20.1
2021-08-16 13:18:32,20.0
2021-08-16 13:18:33,20.1
2021-08-16 13:18:34,20.0
2021-08-16 13:18:34,20.0
2021-08-16 13:18:35,20.0
2021-08-16 13:18:36,20.0
2021-08-16 13:18:36,20.0
2021-08-16 13:18:37,19.9
2021-08-16 13:18:37,19.9
2021-08-16 13:18:38,19.9
2021-08-16 13:18:39,19.9
2021-08-16 13:18:40,19.9
2021-08-16 13:18:40,19.9
2021-08-16 13:18:41,20.0
2021-08-16 13:18:42,20.1
2021-08-16 13:18:42,19.9
2021-08-16 13:18:43,19.9
2021-08-16 13:18:44,19.9
2021-08-16 13:18:44,19.9
2021-08-16 13:18:45,19.9
2021-08-16 13:18:45,19.9
2021-08-16 13:18:46,19.9
2021-08-16 13:18:47,19.9
2021-08-16 13:18:47,19.9
2021-08-16 13:18:48,19.9
2021-08-16 13:18:48,19.9
2021-08-16 13:18:49,19.9
2021-08-16 13:18:50,19.9
2021-08-16 13:18:50,19.9
2021-08-16 13:18:51,19.9
2021-08-16 13:18:51,19.9
2021-08-16 13:18:52,19.9
2021-08-16 13:18:52,19.9
2021-08-16 13:18:53,19.9
2021-08-16 13:18:54,20.0
2021-08-16 13:18:54,20.0
2021-08-16 13:18:55,20.0
2021-08-16 13:18:55,20.0
2021-08-16 13:20:22,10.2
2021-08-16 13:20:22,10.5
2021-08-16 13:20:23,10.5
2021-08-16 13:20:23,10.2
2021-08-16 13:20:23,10.2
2021-08-16 13:20:24,10.2
2021-08-16 13:20:24,10.0
2021-08-16 13:20:24,10.0
2021-08-16 13:20:25,10.0
2021-08-16 13:20:25,10.0
2021-08-16 13:20:25,10.0
2021-08-16 13:20:26,10.0
2021-08-16 13:20:26,10.0
2021-08-16 13:20:26,10.0
2021-08-16 13:20:27,10.0
2021-08-16 13:20:27,10.0
2021-08-16 13:20:27,10.0
2021-08-16 13:20:27,10.0
2021-08-16 13:20:28,10.0
2021-08-16 13:20:28,10.1
2021-08-16 13:20:28,10.1
2021-08-16 13:20:29,10.1
2021-08-16 13:20:29,10.1
2021-08-16 13:20:29,10.1
2021-08-16 13:20:30,10.1
2021-08-16 13:20:30,10.1
2021-08-16 13:20:30,10.1
2021-08-16 13:20:31,10.1
2021-08-16 13:20:31,10.1
2021-08-16 13:20:31,10.1
2021-08-16 13:20:32,10.1
2021-08-16 13:20:32,10.1
2021-08-16 13:20:32,10.1
2021-08-16 13:20:33,10.1
2021-08-16 13:20:33,10.1
2021-08-16 13:20:33,10.1
2021-08-16 13:20:34,10.1
2021-08-16 13:20:34,10.1
2021-08-16 13:20:34,10.1
2021-08-16 13:20:35,10.1
2021-08-16 13:20:35,10.1
2021-08-16 13:20:35,10.1
2021-08-16 13:20:36,10.1
2021-08-16 13:20:36,10.1
2021-08-16 13:20:36,10.1
2021-08-16 13:20:37,10.1
2021-08-16 13:20:37,10.1
2021-08-16 13:20:37,10.1
2021-08-16 13:20:38,10.1
2021-08-16 13:20:38,10.1
2021-08-16 13:20:38,10.1
2021-08-16 13:20:39,10.1
2021-08-16 13:20:39,10.1
2021-08-16 13:20:39,10.1
2021-08-16 13:20:40,10.1
2021-08-16 13:20:40,10.1
2021-08-16 13:20:40,10.1
2021-08-16 13:20:41,10.1
2021-08-16 13:20:41,10.1
2021-08-16 13:20:41,10.1
2021-08-16 13:20:42,10.1
2021-08-16 13:20:42,10.1
2021-08-16 13:20:42,10.1
2021-08-16 13:20:42,10.1
2021-08-16 13:20:43,10.1
2021-08-16 13:20:43,10.1
2021-08-16 13:20:43,10.1
2021-08-16 13:20:44,10.1
2021-08-16 13:20:44,10.1
2021-08-16 13:20:44,10.1
2021-08-16 13:20:45,10.1
2021-08-16 13:20:45,10.1
2021-08-16 13:20:45,10.1
2021-08-16 13:20:46,10.1
2021-08-16 13:20:46,10.1
2021-08-16 13:20:46,10.1
2021-08-16 13:20:46,10.1
2021-08-16 13:20:47,10.1
2021-08-16 13:20:47,10.1
2021-08-16 13:20:47,10.1
2021-08-16 13:20:48,10.1
2021-08-16 13:20:48,10.1
2021-08-16 13:20:48,10.1
2021-08-16 13:20:49,10.1
2021-08-16 13:20:49,10.1
2021-08-16 13:20:49,10.1
2021-08-16 13:20:50,10.1
2021-08-16 13:20:50,10.4
2021-08-16 13:20:50,10.4
2021-08-16 13:20:51,10.4
2021-08-16 13:20:51,10.4
2021-08-16 13:34:34,9.9
2021-08-16 13:34:35,10.0
2021-08-16 13:34:35,10.1
2021-08-16 13:34:35,10.1
2021-08-16 13:34:36,10.1
2021-08-16 13:34:36,10.1
2021-08-16 13:34:36,10.1
2021-08-16 13:34:37,9.8
2021-08-16 13:34:37,9.8
2021-08-16 13:34:38,10.0
2021-08-16 13:34:38,10.1
2021-08-16 13:34:38,10.1
2021-08-16 13:34:39,10.1
2021-08-16 13:34:39,10.1
2021-08-16 13:34:39,10.6
2021-08-16 13:34:40,10.8
2021-08-16 13:34:40,10.8
2021-08-16 13:34:41,10.8
2021-08-16 13:34:41,10.8
2021-08-16 13:34:42,10.8
2021-08-16 13:34:42,10.3
2021-08-16 13:34:42,10.3
2021-08-16 13:34:43,10.3
2021-08-16 13:34:43,10.2
